model_seed,method,source_index,scale,nominal_change,functional_change,prediction_preserved
2,r0_mlp,9775,0.1,0.006220240145921707,1.2695234374859865e-07,1
2,r0_mlp,249,0.1,0.0035508302971720695,2.812691413112134e-08,1
2,r0_mlp,1521,0.1,0.005269870162010193,2.8608409863295492e-08,1
2,r0_mlp,5149,0.1,0.009535037912428379,4.428095223829587e-07,1
2,r0_mlp,7070,0.1,0.004657043609768152,7.987578243273674e-08,1
2,r0_mlp,6433,0.1,0.003255717223510146,1.9312922816538958e-08,1
2,r0_mlp,2689,0.1,0.006569927092641592,1.348629723452177e-07,1
2,r0_mlp,5968,0.1,0.006893551908433437,1.1882217165748443e-07,1
2,r0_mlp,7768,0.1,0.005168023053556681,2.853167657690392e-08,1
2,r0_mlp,6122,0.1,0.0071628885343670845,2.2923859432921745e-07,1
2,r0_mlp,4860,0.1,0.00893035065382719,1.4563266859113355e-07,1
2,r0_mlp,3537,0.1,0.0050390553660690784,3.049258623377682e-08,1
2,r0_mlp,2000,0.1,0.003542149206623435,2.1626474833169596e-08,1
2,r0_mlp,544,0.2,0.008739056997001171,5.698723839486775e-07,1
2,r0_mlp,4306,0.2,0.0033848865423351526,3.776862556037486e-08,1
2,r0_mlp,6410,0.2,0.017921019345521927,3.789855327340774e-05,1
2,r0_mlp,6382,0.2,0.011669936589896679,4.128568207306671e-07,1
2,r0_mlp,8949,0.2,0.01085576880723238,2.6921770768240094e-06,1
2,r0_mlp,9600,0.2,0.015238843858242035,3.966087660955964e-06,1
2,r0_mlp,486,0.2,0.013562255539000034,4.520854417933151e-05,1
2,r0_mlp,109,0.2,0.017896389588713646,5.4061929404269904e-05,1
2,r0_mlp,2500,0.2,0.011616119183599949,8.009770340322575e-07,1
2,r0_mlp,1413,0.2,0.01888148859143257,7.956990884849802e-05,1
2,r0_mlp,360,0.2,0.009672317653894424,1.086245811166009e-05,1
2,r0_mlp,2139,0.2,0.008673558942973614,7.840395710445591e-07,1
2,r0_mlp,9158,0.2,0.0163117703050375,7.124611875042319e-05,1
2,r0_mlp,3213,0.2,0.007478856481611729,1.2204642985125247e-07,1
2,r0_mlp,8351,0.2,0.008209562860429287,5.996946583763929e-07,1
2,r0_mlp,4655,0.2,0.007290382869541645,2.3434795082266646e-07,1
2,r0_mlp,6249,0.2,0.011435751803219318,1.6435710676887538e-06,1
2,r0_mlp,8929,0.2,0.007883552461862564,1.8684391989154392e-07,1
