model_seed,method,source_index,scale,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preserved
0,d4_no_geo,9545,-0.25,0.005263613536953926,0.02658652327954769,7.528439164161682e-05,1
0,d4_no_geo,7145,-0.25,-0.004375576972961426,0.029276203364133835,0.00023950636386871338,1
0,d4_no_geo,9862,-0.25,-0.005694182589650154,0.01460507046431303,-0.00042954832315444946,1
0,d4_no_geo,7552,-0.25,-0.0007060914067551494,0.02335444837808609,-0.0010950863361358643,1
0,d4_no_geo,6256,-0.25,-0.005215252749621868,0.009163702838122845,0.00036135315895080566,1
0,d4_no_geo,6613,-0.25,-0.011567529290914536,0.004908300004899502,0.0009682625532150269,1
0,d4_no_geo,2169,-0.25,-0.005468635819852352,0.010871858336031437,0.0027767419815063477,1
0,d4_no_geo,1455,-0.25,0.0013237972743809223,0.02431175298988819,0.0001786947250366211,1
0,d4_no_geo,9470,-0.25,0.008882627822458744,0.01509170699864626,0.002782970666885376,1
0,d4_no_geo,2730,-0.25,0.000971875386312604,0.02375658042728901,0.01973104476928711,1
0,d4_no_geo,8884,-0.25,-0.004585318733006716,0.0033608360681682825,-0.0004679560661315918,1
0,d4_no_geo,991,-0.25,-0.004308982752263546,0.02906765230000019,0.0023020952939987183,1
0,d4_no_geo,6068,-0.25,-0.007778141647577286,0.002225093077868223,0.0005707293748855591,1
0,d4_no_geo,1285,-0.25,-0.0034205582924187183,0.02614385075867176,1.3969838619232178e-05,1
0,d4_no_geo,8158,-0.25,-0.004156891722232103,0.03252764046192169,-0.0012573078274726868,1
0,d4_no_geo,5583,-0.25,-0.007062021642923355,0.02154388092458248,0.0034362077713012695,1
0,d4_no_geo,4545,-0.25,-0.0032239696010947227,0.03072739951312542,-0.0010809898376464844,1
0,d4_no_geo,906,-0.25,0.0014073882484808564,0.025235291570425034,0.0002383589744567871,1
0,d4_no_geo,4698,-0.25,-0.002686088439077139,0.007646382786333561,-0.00041396915912628174,1
0,d4_no_geo,9751,-0.25,-0.010500402189791203,0.023457538336515427,-0.002198934555053711,1
0,d4_no_geo,9484,-0.25,-0.005502830725163221,0.009070858359336853,0.00022204220294952393,1
0,d4_no_geo,8365,-0.25,0.009521634317934513,0.017498265951871872,0.002241969108581543,1
0,d4_no_geo,2158,-0.25,0.010422608815133572,0.017716046422719955,0.0007965564727783203,1
0,d4_no_geo,3761,-0.25,0.013499973341822624,0.007933701388537884,0.0035525113344192505,1
0,d4_no_geo,4111,-0.25,-0.00564816826954484,0.02781972847878933,0.0005331039428710938,1
0,d4_no_geo,5075,-0.25,-0.003819687059149146,0.02978743053972721,-0.000917091965675354,1
0,d4_no_geo,9562,-0.25,-0.0010131432209163904,0.02570950798690319,-0.0004907548427581787,1
0,d4_no_geo,9497,-0.25,0.0010954274330288172,0.025824615731835365,-0.000529855489730835,1
0,d4_no_geo,2116,-0.25,-0.0015769631136208773,0.01145478431135416,-0.001689523458480835,1
0,d4_no_geo,1705,-0.25,-0.004398446995764971,0.028812067583203316,0.00041130930185317993,1
0,d4_no_geo,6238,-0.25,-0.004166129976511002,0.026357974857091904,-0.004157841205596924,1
