method,angle,source_index,host,route_mass,ablation_impact
context_bottleneck_no_geo,-45.0,1908,0,0.024660389870405197,-0.017376422882080078
context_bottleneck_no_geo,-45.0,7298,0,0.005839152727276087,-0.0015063285827636719
context_bottleneck_no_geo,-45.0,4404,0,0.20791690051555634,0.004920363426208496
context_bottleneck_no_geo,-45.0,6215,0,0.02962334081530571,-0.03349423408508301
context_bottleneck_no_geo,-45.0,7557,0,0.015275273472070694,-0.0029925107955932617
context_bottleneck_no_geo,-45.0,8505,0,0.12481852620840073,-0.08213615417480469
context_bottleneck_no_geo,-45.0,2295,0,0.1669294834136963,0.006558969616889954
context_bottleneck_no_geo,-45.0,2678,0,0.01138597633689642,-0.0065691471099853516
context_bottleneck_no_geo,-45.0,8479,0,0.05655679479241371,-0.03447002172470093
context_bottleneck_no_geo,-45.0,2621,0,0.05503004789352417,0.05322861671447754
context_bottleneck_no_geo,-45.0,185,0,0.03336593881249428,-0.017084479331970215
context_bottleneck_no_geo,-45.0,2902,0,0.0020696513820439577,1.6927719116210938e-05
context_bottleneck_no_geo,-45.0,8518,0,0.010550620034337044,0.007851004600524902
context_bottleneck_no_geo,-45.0,5173,0,0.01369568146765232,-0.006521821022033691
context_bottleneck_no_geo,-45.0,1403,0,0.012184238992631435,0.007620334625244141
context_bottleneck_no_geo,-45.0,7275,0,0.033824577927589417,0.043907880783081055
context_bottleneck_no_geo,-45.0,1899,0,0.013102704659104347,-0.0029171109199523926
context_bottleneck_no_geo,-45.0,9485,0,0.01422167755663395,0.017627477645874023
context_bottleneck_no_geo,-45.0,894,0,0.012637436389923096,0.001836925745010376
context_bottleneck_no_geo,-45.0,9533,0,0.029701795428991318,-0.005471318960189819
context_bottleneck_no_geo,-45.0,7898,0,0.13351702690124512,0.001594245433807373
context_bottleneck_no_geo,-45.0,7076,0,0.011566310189664364,-0.00042051076889038086
context_bottleneck_no_geo,-45.0,3914,0,0.015690011903643608,-0.0017848014831542969
context_bottleneck_no_geo,-45.0,6869,0,0.00261265248991549,0.0013648271560668945
context_bottleneck_no_geo,-45.0,6483,0,0.03456103429198265,-0.00216037780046463
context_bottleneck_no_geo,-45.0,738,0,0.009233096614480019,-0.005776882171630859
context_bottleneck_no_geo,-45.0,4636,0,0.04227616265416145,0.05132770538330078
context_bottleneck_no_geo,-45.0,6054,0,0.009516894817352295,0.01185375452041626
context_bottleneck_no_geo,-45.0,2011,0,0.003461642423644662,8.04215669631958e-05
context_bottleneck_no_geo,-45.0,1950,0,0.007668804842978716,0.01122438907623291
context_bottleneck_no_geo,-45.0,8920,0,0.008549660444259644,-0.005505919456481934
context_bottleneck_no_geo,-45.0,8087,0,0.029669182375073433,0.021352291107177734
context_bottleneck_no_geo,-45.0,578,0,0.02669498510658741,0.013658523559570312
context_bottleneck_no_geo,-45.0,4418,0,0.10957548022270203,-0.0029926300048828125
context_bottleneck_no_geo,-45.0,9566,0,0.01245440635830164,0.024751782417297363
context_bottleneck_no_geo,-45.0,7017,0,0.016936352476477623,0.013811111450195312
context_bottleneck_no_geo,-45.0,6281,0,0.06275977194309235,0.07716751098632812
context_bottleneck_no_geo,-45.0,7300,0,0.016235997900366783,0.006354570388793945
context_bottleneck_no_geo,-45.0,3438,0,0.006153245456516743,0.004718959331512451
context_bottleneck_no_geo,-45.0,4074,0,0.0017365532694384456,0.00042641162872314453
context_bottleneck_no_geo,-45.0,6920,0,0.022289399057626724,0.026773810386657715
context_bottleneck_no_geo,-45.0,2813,0,0.030215676873922348,-0.0010426640510559082
context_bottleneck_no_geo,-45.0,1334,0,0.02802114561200142,-0.009991884231567383
context_bottleneck_no_geo,-45.0,3526,0,0.05478294938802719,-0.010110318660736084
context_bottleneck_no_geo,-45.0,1910,0,0.02525443769991398,-7.753819227218628e-05
context_bottleneck_no_geo,-45.0,500,0,0.0025508610997349024,0.00041365623474121094
context_bottleneck_no_geo,-45.0,1808,0,0.013370165601372719,-0.011219024658203125
context_bottleneck_no_geo,-45.0,9165,0,0.025712085887789726,0.001940011978149414
context_bottleneck_no_geo,-45.0,8192,0,0.0570308156311512,-0.0031022951006889343
context_bottleneck_no_geo,-45.0,9066,0,0.03051905147731304,0.04050159454345703
context_bottleneck_no_geo,-45.0,5478,0,0.020524945110082626,-0.005260944366455078
context_bottleneck_no_geo,-45.0,8608,0,0.008475313894450665,0.01998305320739746
context_bottleneck_no_geo,-45.0,1994,0,0.0026723064947873354,0.0014481544494628906
context_bottleneck_no_geo,-45.0,4608,0,0.032688938081264496,-0.045354366302490234
context_bottleneck_no_geo,-45.0,1971,0,0.10910560935735703,0.17363882064819336
context_bottleneck_no_geo,-45.0,9408,0,0.036684177815914154,-0.03351902961730957
context_bottleneck_no_geo,-45.0,6088,0,0.06106196343898773,0.09587597846984863
context_bottleneck_no_geo,-45.0,5053,0,0.020544763654470444,0.04087662696838379
context_bottleneck_no_geo,-45.0,9631,0,0.07811633497476578,-0.09693360328674316
context_bottleneck_no_geo,-45.0,5031,0,0.0665149986743927,-0.05752497911453247
context_bottleneck_no_geo,-45.0,4252,0,0.027689136564731598,0.03600788116455078
context_bottleneck_no_geo,-45.0,2570,0,0.05023215711116791,-0.005459904670715332
context_bottleneck_no_geo,-45.0,2978,0,0.009392786771059036,0.00393986701965332
context_bottleneck_no_geo,-45.0,127,0,0.0928586944937706,-0.015402436256408691
context_bottleneck_no_geo,-45.0,7154,0,0.056395720690488815,-0.02869105339050293
context_bottleneck_no_geo,-45.0,9903,0,0.014864866621792316,0.021724462509155273
context_bottleneck_no_geo,-45.0,7615,0,0.07489348202943802,-0.05575871467590332
context_bottleneck_no_geo,-45.0,4057,0,0.0020928606390953064,0.0002863854169845581
context_bottleneck_no_geo,-45.0,2655,0,0.0075566950254142284,0.0037337541580200195
context_bottleneck_no_geo,-45.0,6332,0,0.012753483839333057,0.00441133975982666
context_bottleneck_no_geo,-45.0,3439,0,0.18535751104354858,-0.05965837836265564
context_bottleneck_no_geo,-45.0,9576,0,0.006445922423154116,0.009218871593475342
context_bottleneck_no_geo,-45.0,9285,0,0.005307870451360941,0.014446258544921875
context_bottleneck_no_geo,-45.0,515,0,0.005745137110352516,0.004582524299621582
context_bottleneck_no_geo,-45.0,8448,0,0.1742507368326187,0.007305610924959183
context_bottleneck_no_geo,-45.0,5092,0,0.017740681767463684,0.030334949493408203
context_bottleneck_no_geo,-45.0,8438,0,0.06631487607955933,0.014152288436889648
context_bottleneck_no_geo,-45.0,9606,0,0.017448976635932922,-0.000844419002532959
context_bottleneck_no_geo,-45.0,2722,0,0.002093150047585368,0.00019790232181549072
context_bottleneck_no_geo,-45.0,6458,0,0.013286230154335499,0.014593958854675293
context_bottleneck_no_geo,-45.0,1744,0,0.02100144512951374,0.019831836223602295
context_bottleneck_no_geo,-45.0,3400,0,0.007622105535119772,0.015484333038330078
context_bottleneck_no_geo,-45.0,3241,0,0.033858057111501694,-0.023379206657409668
context_bottleneck_no_geo,-45.0,7332,0,0.021880878135561943,-0.009460806846618652
context_bottleneck_no_geo,-45.0,2235,0,0.01526577677577734,0.024158716201782227
context_bottleneck_no_geo,-45.0,795,0,0.005269492510706186,0.005973339080810547
context_bottleneck_no_geo,-45.0,6829,0,0.002761197043582797,0.0021861791610717773
context_bottleneck_no_geo,-45.0,4713,0,0.05958724394440651,0.006522178649902344
context_bottleneck_no_geo,-45.0,764,0,0.019818266853690147,0.03159761428833008
context_bottleneck_no_geo,-45.0,2681,0,0.01524351630359888,0.018291473388671875
context_bottleneck_no_geo,-45.0,1555,0,0.00574004091322422,0.002209007740020752
context_bottleneck_no_geo,-45.0,9997,0,0.010458765551447868,-0.006834983825683594
context_bottleneck_no_geo,-45.0,3483,0,0.04410230368375778,-0.047621965408325195
context_bottleneck_no_geo,-45.0,259,0,0.08861063420772552,0.11021757125854492
context_bottleneck_no_geo,-45.0,2606,0,0.04361802339553833,-0.010453760623931885
context_bottleneck_no_geo,-45.0,3295,0,0.041353724896907806,-0.0344541072845459
context_bottleneck_no_geo,-45.0,6279,0,0.03408738970756531,0.046607017517089844
context_bottleneck_no_geo,-45.0,7158,0,0.03640051186084747,0.039353370666503906
context_bottleneck_no_geo,-45.0,1775,0,0.14995655417442322,0.013224780559539795
context_bottleneck_no_geo,-45.0,6618,0,0.008863161318004131,0.0030077099800109863
context_bottleneck_no_geo,-45.0,2147,0,0.05292513966560364,-0.016485989093780518
context_bottleneck_no_geo,-45.0,899,0,0.028140032663941383,-0.032093048095703125
context_bottleneck_no_geo,-45.0,8965,0,0.0384259894490242,-0.04436469078063965
context_bottleneck_no_geo,-45.0,4189,0,0.05651658773422241,0.022491931915283203
context_bottleneck_no_geo,-45.0,5539,0,0.06830120086669922,0.07053375244140625
context_bottleneck_no_geo,-45.0,6190,0,0.010104392655193806,-0.004711329936981201
context_bottleneck_no_geo,-45.0,2445,0,0.009458125568926334,-0.007587432861328125
context_bottleneck_no_geo,-45.0,4846,0,0.05668983608484268,-0.021901369094848633
context_bottleneck_no_geo,-45.0,2634,0,0.007783003617078066,0.0005966126918792725
context_bottleneck_no_geo,-45.0,3782,0,0.024742290377616882,-0.015991687774658203
context_bottleneck_no_geo,-45.0,5255,0,0.09490945190191269,0.04695647954940796
context_bottleneck_no_geo,-45.0,4626,0,0.05339062586426735,-0.0604248046875
context_bottleneck_no_geo,-45.0,3512,0,0.17301519215106964,-0.02108253538608551
context_bottleneck_no_geo,-45.0,3800,0,0.028311681002378464,-0.0035371780395507812
context_bottleneck_no_geo,-45.0,7462,0,0.004121989943087101,-0.0015027523040771484
context_bottleneck_no_geo,-45.0,9545,0,0.008925958536565304,-0.005865812301635742
context_bottleneck_no_geo,-45.0,7145,0,0.009859920479357243,0.02113497257232666
context_bottleneck_no_geo,-45.0,9862,0,0.026450270786881447,-0.0058248043060302734
context_bottleneck_no_geo,-45.0,7552,0,0.01623603142797947,-0.016002416610717773
context_bottleneck_no_geo,-45.0,6256,0,0.017068546265363693,0.0050280094146728516
context_bottleneck_no_geo,-45.0,6613,0,0.014718810096383095,-0.0004420280456542969
context_bottleneck_no_geo,-45.0,2169,0,0.009232848882675171,0.0009829401969909668
context_bottleneck_no_geo,-45.0,1455,0,0.014376633800566196,-0.0035631656646728516
context_bottleneck_no_geo,-45.0,9470,0,0.031014328822493553,0.01785564422607422
context_bottleneck_no_geo,-45.0,2730,0,0.007967890240252018,0.01110982894897461
context_bottleneck_no_geo,-45.0,8884,0,0.03388834744691849,0.017088651657104492
context_bottleneck_no_geo,-45.0,991,0,0.005327562801539898,0.00026158615946769714
context_bottleneck_no_geo,-45.0,6068,0,0.016063904389739037,0.005466163158416748
context_bottleneck_no_geo,-45.0,1285,0,0.028095774352550507,-0.02456498146057129
context_bottleneck_no_geo,-45.0,8158,0,0.01878649927675724,0.002566099166870117
context_bottleneck_no_geo,-45.0,5583,0,0.007159981410950422,0.0002810433506965637
context_bottleneck_no_geo,-45.0,4545,0,0.015113307163119316,-0.004726409912109375
context_bottleneck_no_geo,-45.0,906,0,0.014569629915058613,-0.006225943565368652
context_bottleneck_no_geo,-45.0,4698,0,0.03356630355119705,0.014376938343048096
context_bottleneck_no_geo,-45.0,9751,0,0.14714057743549347,-0.21897363662719727
