model_seed,method,source_index,target_angle,donor_angle,gap,category,nominal_route_distance,functional_route_distance,prediction_preserved,true_log_prob_change
4,r0_mlp,3557,30.0,-75.0,105.0,far,0.1157393604516983,0.14640803635120392,1,-0.005209624767303467
4,r0_mlp,8536,30.0,-75.0,105.0,far,0.00612436281517148,1.6378685359086376e-06,1,-0.0006976425647735596
4,r0_mlp,9193,30.0,-60.0,90.0,far,0.07177740335464478,0.08458872139453888,0,-0.07983428239822388
4,r0_mlp,7416,30.0,-60.0,90.0,far,0.22155191004276276,0.3300534188747406,1,-0.1220669150352478
4,r0_mlp,468,30.0,-60.0,90.0,far,0.21941156685352325,0.3284635543823242,1,-0.2790282964706421
4,r0_mlp,5679,30.0,-60.0,90.0,far,0.04959232732653618,0.07401486486196518,1,0.0001605302095413208
4,r0_mlp,2267,30.0,-60.0,90.0,far,0.21543090045452118,0.2563678026199341,1,0.00555989146232605
4,r0_mlp,848,30.0,-60.0,90.0,far,0.18414367735385895,0.26517465710639954,1,-0.02196057140827179
4,r0_mlp,6745,30.0,-60.0,90.0,far,0.27704736590385437,0.39955416321754456,1,-0.01786813884973526
4,r0_mlp,589,30.0,-60.0,90.0,far,0.18020696938037872,0.2586710751056671,1,0.23735618591308594
4,r0_mlp,8926,30.0,-60.0,90.0,far,0.25980257987976074,0.34171971678733826,1,0.020853593945503235
4,r0_mlp,800,30.0,-60.0,90.0,far,0.07906190305948257,0.10023535043001175,1,-0.0012969970703125
4,r0_mlp,5369,30.0,-60.0,90.0,far,0.0716104730963707,0.09524403512477875,1,0.0010518208146095276
4,r0_mlp,6049,30.0,-60.0,90.0,far,0.07250432670116425,0.05853365734219551,1,0.06340432167053223
4,r0_mlp,3221,30.0,-60.0,90.0,far,0.23366564512252808,0.29878470301628113,1,-0.048331260681152344
4,r0_mlp,3570,30.0,-60.0,90.0,far,0.27787160873413086,0.3693806529045105,1,-0.00030259788036346436
4,r0_mlp,1289,30.0,-60.0,90.0,far,0.14049150049686432,0.21170282363891602,1,0.07238030433654785
4,r0_mlp,6104,30.0,-60.0,90.0,far,0.25738412141799927,0.34301328659057617,1,0.021545812487602234
4,r0_mlp,9524,30.0,-60.0,90.0,far,0.26792094111442566,0.39365527033805847,1,-0.01015423983335495
4,r0_mlp,2459,30.0,-60.0,90.0,far,0.08831991255283356,0.09016960859298706,1,-0.004125833511352539
4,r0_mlp,6316,30.0,-60.0,90.0,far,0.2250998169183731,0.29063767194747925,1,-0.001516595482826233
4,r0_mlp,1698,30.0,-60.0,90.0,far,0.26396799087524414,0.3470792770385742,1,0.007862932980060577
4,r0_mlp,8423,30.0,-60.0,90.0,far,0.19929464161396027,0.25323426723480225,1,-0.026491820812225342
4,r0_mlp,5081,30.0,-60.0,90.0,far,0.19289523363113403,0.28006914258003235,1,-0.019677408039569855
4,r0_mlp,2384,30.0,-60.0,90.0,far,0.15220262110233307,0.19138993322849274,1,0.03833082318305969
4,r0_mlp,145,30.0,-60.0,90.0,far,0.05889656022191048,0.0852723941206932,1,-0.00012384355068206787
4,r0_mlp,7446,30.0,-60.0,90.0,far,0.14333446323871613,0.21742825210094452,1,0.07318118214607239
4,r0_mlp,9810,30.0,-60.0,90.0,far,0.18341375887393951,0.2651713192462921,1,-0.016689613461494446
4,r0_mlp,8778,30.0,-60.0,90.0,far,0.16914473474025726,0.2053380161523819,1,-0.05101129412651062
4,r0_mlp,2497,30.0,-60.0,90.0,far,0.18930691480636597,0.24305060505867004,1,0.07514786720275879
4,r0_mlp,9443,30.0,-60.0,90.0,far,0.024787548929452896,0.0019044479122385383,1,0.005593061447143555
4,r0_mlp,2261,30.0,-60.0,90.0,far,0.1963779479265213,0.2868102490901947,1,-0.03000563383102417
4,r0_mlp,3557,30.0,-60.0,90.0,far,0.14529088139533997,0.13012994825839996,1,-0.00019219517707824707
4,r0_mlp,8536,30.0,-60.0,90.0,far,0.06256037205457687,0.09113386273384094,1,-0.0022101104259490967
4,r0_mlp,9193,30.0,0.0,30.0,near,0.07163263112306595,0.10754342377185822,0,-0.08710974454879761
4,r0_mlp,7416,30.0,0.0,30.0,near,0.03544849157333374,0.03477596119046211,1,0.019762039184570312
4,r0_mlp,468,30.0,0.0,30.0,near,0.06193055957555771,0.07467813044786453,1,-0.009615182876586914
4,r0_mlp,5679,30.0,0.0,30.0,near,0.0988813042640686,0.1478266716003418,1,-0.012268930673599243
4,r0_mlp,2267,30.0,0.0,30.0,near,0.05992409959435463,0.08882419764995575,1,0.005154505372047424
4,r0_mlp,848,30.0,0.0,30.0,near,0.021991854533553123,0.0018821123521775007,1,-0.0008446201682090759
4,r0_mlp,6745,30.0,0.0,30.0,near,0.021075403317809105,0.0051728845573961735,1,-0.0015479028224945068
4,r0_mlp,589,30.0,0.0,30.0,near,0.050600890070199966,0.04545603320002556,1,0.06858325004577637
4,r0_mlp,8926,30.0,0.0,30.0,near,0.015658093616366386,0.0005893850466236472,1,0.0017446577548980713
4,r0_mlp,800,30.0,0.0,30.0,near,0.00924723967909813,3.188223899996956e-06,1,0.01305532455444336
4,r0_mlp,5369,30.0,0.0,30.0,near,0.0034559837076812983,3.890065514156049e-08,1,9.462609887123108e-05
4,r0_mlp,6049,30.0,0.0,30.0,near,0.24096156656742096,0.3205215036869049,1,0.21659445762634277
4,r0_mlp,3221,30.0,0.0,30.0,near,0.12036921083927155,0.13190345466136932,1,-0.011467963457107544
4,r0_mlp,3570,30.0,0.0,30.0,near,0.006008143536746502,3.076266921198112e-07,1,-0.0002146512269973755
4,r0_mlp,1289,30.0,0.0,30.0,near,0.14268097281455994,0.18484273552894592,1,-0.07455265522003174
4,r0_mlp,6104,30.0,0.0,30.0,near,0.04601244255900383,0.06659053266048431,1,0.011656545102596283
4,r0_mlp,9524,30.0,0.0,30.0,near,0.06071409955620766,0.061467427760362625,1,-0.00012486428022384644
4,r0_mlp,2459,30.0,0.0,30.0,near,0.04159839078783989,0.06084884703159332,1,-0.007104009389877319
4,r0_mlp,6316,30.0,0.0,30.0,near,0.09690532833337784,0.09915263205766678,1,0.006901443004608154
4,r0_mlp,1698,30.0,0.0,30.0,near,0.011675977148115635,2.6933012122754008e-06,1,0.001340709626674652
4,r0_mlp,8423,30.0,0.0,30.0,near,0.04123253747820854,0.06041666120290756,1,0.011151745915412903
4,r0_mlp,5081,30.0,0.0,30.0,near,0.0359448678791523,0.02821660041809082,1,3.999471664428711e-05
4,r0_mlp,2384,30.0,0.0,30.0,near,0.012019655667245388,3.600424315663986e-05,1,0.00588756799697876
4,r0_mlp,145,30.0,0.0,30.0,near,0.15513765811920166,0.23427829146385193,1,-0.01486380398273468
4,r0_mlp,7446,30.0,0.0,30.0,near,0.0692204013466835,0.10332264751195908,1,0.0414355993270874
4,r0_mlp,9810,30.0,0.0,30.0,near,0.018034789711236954,5.428793519968167e-05,1,-0.0005214288830757141
4,r0_mlp,8778,30.0,0.0,30.0,near,0.07688406854867935,0.10554447025060654,1,-0.01090317964553833
4,r0_mlp,2497,30.0,0.0,30.0,near,0.07757048308849335,0.10234289616346359,1,-0.052628397941589355
4,r0_mlp,9443,30.0,0.0,30.0,near,0.1532095968723297,0.23203453421592712,1,0.014410018920898438
4,r0_mlp,2261,30.0,0.0,30.0,near,0.045361559838056564,0.05832769721746445,1,-0.0021986961364746094
4,r0_mlp,3557,30.0,0.0,30.0,near,0.11592254042625427,0.1735263466835022,1,0.0014476031064987183
4,r0_mlp,8536,30.0,0.0,30.0,near,0.15804418921470642,0.23951604962348938,1,-0.027033954858779907
4,r0_mlp,9193,30.0,15.0,15.0,near,0.06356343626976013,0.09571214020252228,0,-0.07512253522872925
4,r0_mlp,7416,30.0,15.0,15.0,near,0.023041624575853348,0.016534799709916115,1,0.013301968574523926
4,r0_mlp,468,30.0,15.0,15.0,near,0.011582604609429836,4.594957772496855e-06,1,0.0015090703964233398
4,r0_mlp,5679,30.0,15.0,15.0,near,0.0819312259554863,0.1232563853263855,1,-0.009026601910591125
4,r0_mlp,2267,30.0,15.0,15.0,near,0.022760212421417236,0.0008244674536399543,1,0.0022509247064590454
4,r0_mlp,848,30.0,15.0,15.0,near,0.0055076368153095245,8.195135592359293e-08,1,-5.885213613510132e-05
4,r0_mlp,6745,30.0,15.0,15.0,near,0.008263026364147663,9.65364620242326e-07,1,-0.0006732270121574402
4,r0_mlp,589,30.0,15.0,15.0,near,0.020481562241911888,0.01353732030838728,1,0.014963328838348389
4,r0_mlp,8926,30.0,15.0,15.0,near,0.003967068158090115,5.718423068401535e-08,1,0.000745624303817749
4,r0_mlp,800,30.0,15.0,15.0,near,0.0073951901867985725,3.7780986872348876e-07,1,0.007044076919555664
4,r0_mlp,5369,30.0,15.0,15.0,near,0.002413481241092086,1.653522119227091e-08,1,7.758662104606628e-05
4,r0_mlp,6049,30.0,15.0,15.0,near,0.15551739931106567,0.2308216542005539,1,0.11216384172439575
4,r0_mlp,3221,30.0,15.0,15.0,near,0.19748681783676147,0.20527955889701843,1,-0.029100507497787476
4,r0_mlp,3570,30.0,15.0,15.0,near,0.004241216462105513,3.278033844367201e-08,1,-0.00023109465837478638
4,r0_mlp,1289,30.0,15.0,15.0,near,0.1214258074760437,0.15943002700805664,1,-0.06350159645080566
4,r0_mlp,6104,30.0,15.0,15.0,near,0.026065146550536156,0.0071007199585437775,1,0.006628990173339844
4,r0_mlp,9524,30.0,15.0,15.0,near,0.03971019759774208,0.041084013879299164,1,-0.00019916146993637085
4,r0_mlp,2459,30.0,15.0,15.0,near,0.026226243004202843,0.002387777203693986,1,-0.004117518663406372
4,r0_mlp,6316,30.0,15.0,15.0,near,0.045363496989011765,0.03785523399710655,1,0.0037511587142944336
4,r0_mlp,1698,30.0,15.0,15.0,near,0.01285943016409874,3.594476311263861e-06,1,0.001513451337814331
4,r0_mlp,8423,30.0,15.0,15.0,near,0.028471168130636215,0.008547879755496979,1,0.008178368210792542
4,r0_mlp,5081,30.0,15.0,15.0,near,0.013131802901625633,1.4926446056051645e-05,1,0.0002185031771659851
4,r0_mlp,2384,30.0,15.0,15.0,near,0.01183554157614708,3.2812862627906725e-05,1,0.005327671766281128
4,r0_mlp,145,30.0,15.0,15.0,near,0.061938442289829254,0.0896037369966507,1,-0.00027398765087127686
4,r0_mlp,7446,30.0,15.0,15.0,near,0.02717255800962448,0.013100349344313145,1,0.015047848224639893
4,r0_mlp,9810,30.0,15.0,15.0,near,0.0012825909070670605,9.147411716980969e-09,1,2.9772520065307617e-05
4,r0_mlp,8778,30.0,15.0,15.0,near,0.07300154119729996,0.09844538569450378,1,-0.00667572021484375
4,r0_mlp,2497,30.0,15.0,15.0,near,0.06850533932447433,0.0898420587182045,1,-0.04881763458251953
4,r0_mlp,9443,30.0,15.0,15.0,near,0.0928611308336258,0.135576993227005,1,0.015385270118713379
4,r0_mlp,2261,30.0,15.0,15.0,near,0.011864328756928444,6.06036792305531e-06,1,-0.000183790922164917
4,r0_mlp,3557,30.0,15.0,15.0,near,0.029917534440755844,0.010605674237012863,1,0.0012301653623580933
4,r0_mlp,8536,30.0,15.0,15.0,near,0.033458009362220764,0.03184974938631058,1,-0.0003941059112548828
4,r0_mlp,9193,30.0,45.0,15.0,near,0.07100851833820343,0.080963134765625,1,0.019242048263549805
4,r0_mlp,7416,30.0,45.0,15.0,near,0.06461913138628006,0.08939142525196075,1,-0.025201857089996338
4,r0_mlp,468,30.0,45.0,15.0,near,0.0389191098511219,0.05293870344758034,1,-0.04323101043701172
4,r0_mlp,5679,30.0,45.0,15.0,near,0.07202789187431335,0.10621518641710281,1,-0.0010499358177185059
4,r0_mlp,2267,30.0,45.0,15.0,near,0.0061467234045267105,4.179673851467669e-08,1,0.0005537867546081543
4,r0_mlp,848,30.0,45.0,15.0,near,0.09947383403778076,0.15008005499839783,1,-0.007782392203807831
4,r0_mlp,6745,30.0,45.0,15.0,near,0.04206271097064018,0.03607391193509102,1,0.0029920414090156555
4,r0_mlp,589,30.0,45.0,15.0,near,0.001653216197155416,6.635251015296717e-09,1,-0.0024806857109069824
4,r0_mlp,8926,30.0,45.0,15.0,near,0.0026351006235927343,1.4786214030948486e-08,1,-5.342066287994385e-05
4,r0_mlp,800,30.0,45.0,15.0,near,0.0686727985739708,0.07582541555166245,1,-0.09084415435791016
4,r0_mlp,5369,30.0,45.0,15.0,near,0.04908227548003197,0.045741789042949677,1,-0.001707032322883606
4,r0_mlp,6049,30.0,45.0,15.0,near,0.02442658133804798,0.0010233556386083364,1,-0.01461946964263916
4,r0_mlp,3221,30.0,45.0,15.0,near,0.1468154788017273,0.21153944730758667,1,-0.03102460503578186
4,r0_mlp,3570,30.0,45.0,15.0,near,0.05539713799953461,0.07126624882221222,1,0.002412453293800354
4,r0_mlp,1289,30.0,45.0,15.0,near,0.08133422583341599,0.12172093987464905,1,0.036089301109313965
4,r0_mlp,6104,30.0,45.0,15.0,near,0.01970159076154232,0.00085241295164451,1,0.00449351966381073
4,r0_mlp,9524,30.0,45.0,15.0,near,0.02339586429297924,0.016873255372047424,1,0.0005576089024543762
4,r0_mlp,2459,30.0,45.0,15.0,near,0.035616714507341385,0.029210258275270462,1,-0.004826366901397705
4,r0_mlp,6316,30.0,45.0,15.0,near,0.05254426226019859,0.07104645669460297,1,-0.0037482380867004395
4,r0_mlp,1698,30.0,45.0,15.0,near,0.005442978348582983,3.715767604717257e-08,1,0.0006647408008575439
4,r0_mlp,8423,30.0,45.0,15.0,near,0.12690135836601257,0.1329146772623062,1,-0.01344810426235199
4,r0_mlp,5081,30.0,45.0,15.0,near,0.0711141899228096,0.10522239655256271,1,-0.002176903188228607
4,r0_mlp,2384,30.0,45.0,15.0,near,0.2437513768672943,0.3190562129020691,1,0.039925187826156616
4,r0_mlp,145,30.0,45.0,15.0,near,0.0006825825548730791,7.981855176808494e-09,1,-3.089010715484619e-05
4,r0_mlp,7446,30.0,45.0,15.0,near,0.024115415289998055,0.016017422080039978,1,0.0028905868530273438
4,r0_mlp,9810,30.0,45.0,15.0,near,0.036765266209840775,0.04275808110833168,1,-0.0013305619359016418
4,r0_mlp,8778,30.0,45.0,15.0,near,0.16232846677303314,0.22481948137283325,1,-0.03792986273765564
4,r0_mlp,2497,30.0,45.0,15.0,near,0.14647041261196136,0.19444285333156586,1,0.06753486394882202
4,r0_mlp,9443,30.0,45.0,15.0,near,0.002996600465849042,1.077460609621994e-08,1,-0.0010031461715698242
4,r0_mlp,2261,30.0,45.0,15.0,near,0.06640001386404037,0.09466272592544556,1,-0.004339158535003662
4,r0_mlp,3557,30.0,45.0,15.0,near,0.033113930374383926,0.02739069052040577,1,-0.002077937126159668
4,r0_mlp,8536,30.0,45.0,15.0,near,0.017454959452152252,0.0001708150957711041,1,-0.0012093782424926758
4,r0_mlp,9193,30.0,60.0,30.0,near,0.059962980449199677,0.045774444937705994,1,0.0010166764259338379
4,r0_mlp,7416,30.0,60.0,30.0,near,0.14770148694515228,0.21344394981861115,1,-0.11098361015319824
4,r0_mlp,468,30.0,60.0,30.0,near,0.13942645490169525,0.20726865530014038,1,-0.14893901348114014
4,r0_mlp,5679,30.0,60.0,30.0,near,0.08700589835643768,0.12483125925064087,1,-0.0023021847009658813
4,r0_mlp,2267,30.0,60.0,30.0,near,0.04150185361504555,0.05856809765100479,1,-0.005122542381286621
4,r0_mlp,848,30.0,60.0,30.0,near,0.14322896301746368,0.21727412939071655,1,-0.014082364737987518
4,r0_mlp,6745,30.0,60.0,30.0,near,0.06720102578401566,0.07757557928562164,1,0.00487450510263443
4,r0_mlp,589,30.0,60.0,30.0,near,0.015301309525966644,0.0019070996204391122,1,-0.003146827220916748
4,r0_mlp,8926,30.0,60.0,30.0,near,0.15851682424545288,0.21575383841991425,1,0.019895747303962708
4,r0_mlp,800,30.0,60.0,30.0,near,0.24647507071495056,0.3224320113658905,1,-0.21803545951843262
4,r0_mlp,5369,30.0,60.0,30.0,near,0.17855411767959595,0.2159365862607956,1,-0.005307640880346298
4,r0_mlp,6049,30.0,60.0,30.0,near,0.058215003460645676,0.08278138935565948,1,-0.022808313369750977
4,r0_mlp,3221,30.0,60.0,30.0,near,0.10609874129295349,0.1493712067604065,1,-0.01883217692375183
4,r0_mlp,3570,30.0,60.0,30.0,near,0.14503929018974304,0.19824793934822083,1,0.004225648939609528
4,r0_mlp,1289,30.0,60.0,30.0,near,0.11507807672023773,0.1670546680688858,1,0.04096114635467529
4,r0_mlp,6104,30.0,60.0,30.0,near,0.02031039446592331,0.003027558559551835,1,0.004398226737976074
4,r0_mlp,9524,30.0,60.0,30.0,near,0.056191880255937576,0.08522113412618637,1,0.001565493643283844
4,r0_mlp,2459,30.0,60.0,30.0,near,0.2162097990512848,0.27308568358421326,1,-0.06853151321411133
4,r0_mlp,6316,30.0,60.0,30.0,near,0.2106657326221466,0.30916234850883484,1,-0.012512974441051483
4,r0_mlp,1698,30.0,60.0,30.0,near,0.013589048758149147,2.0213890820741653e-05,1,-0.001535065472126007
4,r0_mlp,8423,30.0,60.0,30.0,near,0.013079016469419003,0.001270960085093975,1,-0.0026464611291885376
4,r0_mlp,5081,30.0,60.0,30.0,near,0.16510142385959625,0.24985051155090332,1,-0.01263350248336792
4,r0_mlp,2384,30.0,60.0,30.0,near,0.2552121579647064,0.3353707492351532,1,0.050318628549575806
4,r0_mlp,145,30.0,60.0,30.0,near,0.02867799438536167,0.01515820249915123,1,-0.0018414705991744995
4,r0_mlp,7446,30.0,60.0,30.0,near,0.02361157350242138,0.006328546907752752,1,-0.01656055450439453
4,r0_mlp,9810,30.0,60.0,30.0,near,0.1439230591058731,0.21797291934490204,1,-0.010820142924785614
4,r0_mlp,8778,30.0,60.0,30.0,near,0.18963293731212616,0.2450733780860901,1,-0.056660354137420654
4,r0_mlp,2497,30.0,60.0,30.0,near,0.18100236356258392,0.23526756465435028,1,0.07397663593292236
4,r0_mlp,9443,30.0,60.0,30.0,near,0.04032851755619049,0.03502023220062256,1,-0.008591532707214355
4,r0_mlp,2261,30.0,60.0,30.0,near,0.14801019430160522,0.2240888774394989,1,-0.017290621995925903
4,r0_mlp,3557,30.0,60.0,30.0,near,0.06586387753486633,0.09586212038993835,1,-0.004611998796463013
4,r0_mlp,8536,30.0,60.0,30.0,near,0.055309753865003586,0.053465768694877625,1,-0.006464600563049316
4,r0_mlp,9193,45.0,-75.0,120.0,far,0.08725742250680923,0.12632742524147034,1,-0.09449875354766846
4,r0_mlp,7416,45.0,-75.0,120.0,far,0.15761852264404297,0.2382003664970398,1,-0.1486344337463379
4,r0_mlp,468,45.0,-75.0,120.0,far,0.16962197422981262,0.2573661804199219,1,-0.159285306930542
4,r0_mlp,5679,45.0,-75.0,120.0,far,0.04880405589938164,0.03144976496696472,1,-0.0035440921783447266
4,r0_mlp,2267,45.0,-75.0,120.0,far,0.15220913290977478,0.1692320853471756,1,-0.00038138777017593384
4,r0_mlp,848,45.0,-75.0,120.0,far,0.09817766398191452,0.1388135552406311,1,-0.006361335515975952
4,r0_mlp,6745,45.0,-75.0,120.0,far,0.2764969766139984,0.36532527208328247,1,-0.02454274892807007
4,r0_mlp,589,45.0,-75.0,120.0,far,0.022962361574172974,0.015746671706438065,1,0.01810353994369507
4,r0_mlp,8926,45.0,-75.0,120.0,far,0.26973140239715576,0.3543792963027954,0,0.07695251703262329
4,r0_mlp,800,45.0,-75.0,120.0,far,0.19235333800315857,0.2821106016635895,1,-0.09607410430908203
4,r0_mlp,5369,45.0,-75.0,120.0,far,0.09381400793790817,0.13331422209739685,1,0.006561268121004105
4,r0_mlp,6049,45.0,-75.0,120.0,far,0.08885133266448975,0.06522849947214127,1,0.13604307174682617
4,r0_mlp,3221,45.0,-75.0,120.0,far,0.13851632177829742,0.13374097645282745,1,-0.14096832275390625
4,r0_mlp,3570,45.0,-75.0,120.0,far,0.202354297041893,0.28275758028030396,1,0.037962645292282104
4,r0_mlp,1289,45.0,-75.0,120.0,far,0.08019015938043594,0.11787456274032593,1,0.04386401176452637
4,r0_mlp,6104,45.0,-75.0,120.0,far,0.24686691164970398,0.3182981610298157,1,0.0208624005317688
4,r0_mlp,9524,45.0,-75.0,120.0,far,0.2639714181423187,0.37622565031051636,1,0.030784308910369873
4,r0_mlp,2459,45.0,-75.0,120.0,far,0.05710891634225845,0.05389593541622162,1,0.007131636142730713
4,r0_mlp,6316,45.0,-75.0,120.0,far,0.24102604389190674,0.3093318045139313,1,-0.0038228482007980347
4,r0_mlp,1698,45.0,-75.0,120.0,far,0.26046183705329895,0.3418676257133484,1,0.046886593103408813
4,r0_mlp,8423,45.0,-75.0,120.0,far,0.12993258237838745,0.17368167638778687,1,-0.05084431171417236
4,r0_mlp,5081,45.0,-75.0,120.0,far,0.13151542842388153,0.18979744613170624,1,-0.01525057852268219
4,r0_mlp,2384,45.0,-75.0,120.0,far,0.061804696917533875,0.06107788905501366,1,0.10487830638885498
4,r0_mlp,145,45.0,-75.0,120.0,far,0.027915243059396744,0.016315223649144173,1,-0.0018323063850402832
4,r0_mlp,7446,45.0,-75.0,120.0,far,0.11239475011825562,0.17102041840553284,1,0.3534235954284668
4,r0_mlp,9810,45.0,-75.0,120.0,far,0.14958417415618896,0.21490351855754852,1,-0.007575906813144684
4,r0_mlp,8778,45.0,-75.0,120.0,far,0.05348072573542595,0.043749041855335236,1,-0.04273056983947754
4,r0_mlp,2497,45.0,-75.0,120.0,far,0.06042097881436348,0.09089755266904831,1,-0.021985530853271484
4,r0_mlp,9443,45.0,-75.0,120.0,far,0.06540662795305252,0.049207545816898346,1,-0.00490647554397583
4,r0_mlp,2261,45.0,-75.0,120.0,far,0.1416139453649521,0.20572900772094727,1,-0.008036777377128601
4,r0_mlp,3557,45.0,-75.0,120.0,far,0.0922524556517601,0.08477462083101273,1,-0.011780083179473877
4,r0_mlp,8536,45.0,-75.0,120.0,far,0.01371657382696867,3.2837301660038065e-06,1,0.0005564689636230469
4,r0_mlp,9193,45.0,-60.0,105.0,far,0.09236107021570206,0.13417178392410278,1,-0.09979736804962158
4,r0_mlp,7416,45.0,-60.0,105.0,far,0.15830732882022858,0.23945820331573486,1,-0.15193653106689453
4,r0_mlp,468,45.0,-60.0,105.0,far,0.1816251426935196,0.2727569341659546,1,-0.20905208587646484
4,r0_mlp,5679,45.0,-60.0,105.0,far,0.023117128759622574,0.000993796857073903,1,-0.0009153485298156738
4,r0_mlp,2267,45.0,-60.0,105.0,far,0.21530860662460327,0.25191861391067505,1,0.007464088499546051
4,r0_mlp,848,45.0,-60.0,105.0,far,0.09572666138410568,0.13598984479904175,1,-0.00624297559261322
4,r0_mlp,6745,45.0,-60.0,105.0,far,0.28893348574638367,0.4006817638874054,1,-0.027988120913505554
4,r0_mlp,589,45.0,-60.0,105.0,far,0.18154388666152954,0.2605147957801819,1,0.22393977642059326
4,r0_mlp,8926,45.0,-60.0,105.0,far,0.2601078748703003,0.3415302336215973,0,0.08494961261749268
4,r0_mlp,800,45.0,-60.0,105.0,far,0.0950695127248764,0.12410774827003479,1,0.08614468574523926
4,r0_mlp,5369,45.0,-60.0,105.0,far,0.08506015688180923,0.12212637066841125,1,0.006526682525873184
4,r0_mlp,6049,45.0,-60.0,105.0,far,0.07521355152130127,0.09098251909017563,1,0.12743043899536133
4,r0_mlp,3221,45.0,-60.0,105.0,far,0.13312357664108276,0.12448403239250183,1,-0.1262568235397339
4,r0_mlp,3570,45.0,-60.0,105.0,far,0.2243773639202118,0.30574604868888855,1,0.038955360651016235
4,r0_mlp,1289,45.0,-60.0,105.0,far,0.060977544635534286,0.08479370176792145,1,0.036688804626464844
4,r0_mlp,6104,45.0,-60.0,105.0,far,0.25485098361968994,0.33261221647262573,1,0.02398846298456192
4,r0_mlp,9524,45.0,-60.0,105.0,far,0.27052122354507446,0.3919116258621216,1,0.031148895621299744
4,r0_mlp,2459,45.0,-60.0,105.0,far,0.06405617296695709,0.08160322159528732,1,0.01010507345199585
4,r0_mlp,6316,45.0,-60.0,105.0,far,0.22788934409618378,0.2806849479675293,1,0.001738227903842926
4,r0_mlp,1698,45.0,-60.0,105.0,far,0.25949394702911377,0.34043505787849426,1,0.04679468274116516
4,r0_mlp,8423,45.0,-60.0,105.0,far,0.0786687433719635,0.10915491729974747,1,-0.004657626152038574
4,r0_mlp,5081,45.0,-60.0,105.0,far,0.1337500810623169,0.19155320525169373,1,-0.01551036536693573
4,r0_mlp,2384,45.0,-60.0,105.0,far,0.0994100347161293,0.1268220990896225,1,-0.08369612693786621
4,r0_mlp,145,45.0,-60.0,105.0,far,0.058625876903533936,0.08499012887477875,1,0.0022509098052978516
4,r0_mlp,7446,45.0,-60.0,105.0,far,0.132485032081604,0.20119547843933105,1,0.41565847396850586
4,r0_mlp,9810,45.0,-60.0,105.0,far,0.1514463573694229,0.21905696392059326,1,-0.007918991148471832
4,r0_mlp,8778,45.0,-60.0,105.0,far,0.06357408314943314,0.07993515580892563,1,-0.054686665534973145
4,r0_mlp,2497,45.0,-60.0,105.0,far,0.044654492288827896,0.03613612428307533,1,-0.00793159008026123
4,r0_mlp,9443,45.0,-60.0,105.0,far,0.027741476893424988,0.00931759737432003,1,-0.0008568167686462402
4,r0_mlp,2261,45.0,-60.0,105.0,far,0.1407492309808731,0.20443035662174225,1,-0.00793416053056717
4,r0_mlp,3557,45.0,-60.0,105.0,far,0.1419621855020523,0.13445763289928436,1,-0.043744802474975586
4,r0_mlp,8536,45.0,-60.0,105.0,far,0.07933580875396729,0.11516046524047852,1,0.0002422928810119629
4,r0_mlp,9193,45.0,-45.0,90.0,far,0.1119246855378151,0.15835309028625488,1,-0.11296939849853516
4,r0_mlp,7416,45.0,-45.0,90.0,far,0.14604109525680542,0.21869733929634094,1,-0.12195086479187012
4,r0_mlp,468,45.0,-45.0,90.0,far,0.17622649669647217,0.26671165227890015,1,-0.18670344352722168
4,r0_mlp,5679,45.0,-45.0,90.0,far,0.08925717324018478,0.130031555891037,1,-0.008643478155136108
4,r0_mlp,2267,45.0,-45.0,90.0,far,0.2295990139245987,0.29093801975250244,1,0.007256492972373962
4,r0_mlp,848,45.0,-45.0,90.0,far,0.0938434824347496,0.13087576627731323,1,-0.005633533000946045
4,r0_mlp,6745,45.0,-45.0,90.0,far,0.27111396193504333,0.379500150680542,1,-0.026111766695976257
4,r0_mlp,589,45.0,-45.0,90.0,far,0.19992311298847198,0.2722559869289398,1,0.24128007888793945
4,r0_mlp,8926,45.0,-45.0,90.0,far,0.24428090453147888,0.31700390577316284,0,0.09385597705841064
4,r0_mlp,800,45.0,-45.0,90.0,far,0.08383439481258392,0.08778123557567596,1,0.13461661338806152
4,r0_mlp,5369,45.0,-45.0,90.0,far,0.05984321981668472,0.05716026946902275,1,0.005404867231845856
4,r0_mlp,6049,45.0,-45.0,90.0,far,0.1805916130542755,0.24502839148044586,1,0.27838683128356934
4,r0_mlp,3221,45.0,-45.0,90.0,far,0.1662660539150238,0.2305792272090912,1,-0.06711709499359131
4,r0_mlp,3570,45.0,-45.0,90.0,far,0.19871115684509277,0.2577134370803833,1,0.0394500195980072
4,r0_mlp,1289,45.0,-45.0,90.0,far,0.060482073575258255,0.08315666019916534,1,-0.014632225036621094
4,r0_mlp,6104,45.0,-45.0,90.0,far,0.2500133216381073,0.3276273012161255,1,0.02625783532857895
4,r0_mlp,9524,45.0,-45.0,90.0,far,0.23010550439357758,0.3025406002998352,1,0.02773153781890869
4,r0_mlp,2459,45.0,-45.0,90.0,far,0.034375548362731934,0.029817011207342148,1,0.0043028295040130615
4,r0_mlp,6316,45.0,-45.0,90.0,far,0.2130643129348755,0.24794748425483704,1,0.0055921077728271484
4,r0_mlp,1698,45.0,-45.0,90.0,far,0.18690404295921326,0.25737839937210083,1,0.037911176681518555
