model_seed,method,angle,host,mean_route_mass,host_specialization
3,r0_mlp,75.0,3,0.23586347699165344,0.0017372369766235352
3,r1_linear,-75.0,0,0.32130658626556396,0.0005213022232055664
3,r1_linear,-75.0,1,0.22773483395576477,0.0016637444496154785
3,r1_linear,-75.0,2,0.32781124114990234,0.0008537769317626953
3,r1_linear,-75.0,3,0.12314736843109131,0.0038236379623413086
3,r1_linear,-60.0,0,0.3155917227268219,0.0005213022232055664
3,r1_linear,-60.0,1,0.21685850620269775,0.0016637444496154785
3,r1_linear,-60.0,2,0.3336641192436218,0.0008537769317626953
3,r1_linear,-60.0,3,0.13388565182685852,0.0038236379623413086
3,r1_linear,-45.0,0,0.30130070447921753,0.0005213022232055664
3,r1_linear,-45.0,1,0.2154357135295868,0.0016637444496154785
3,r1_linear,-45.0,2,0.3267642855644226,0.0008537769317626953
3,r1_linear,-45.0,3,0.1564992368221283,0.0038236379623413086
3,r1_linear,-30.0,0,0.2895752489566803,0.0005213022232055664
3,r1_linear,-30.0,1,0.22160610556602478,0.0016637444496154785
3,r1_linear,-30.0,2,0.31444522738456726,0.0008537769317626953
3,r1_linear,-30.0,3,0.17437337338924408,0.0038236379623413086
3,r1_linear,-15.0,0,0.2835844159126282,0.0005213022232055664
3,r1_linear,-15.0,1,0.23569567501544952,0.0016637444496154785
3,r1_linear,-15.0,2,0.2978073060512543,0.0008537769317626953
3,r1_linear,-15.0,3,0.18291261792182922,0.0038236379623413086
3,r1_linear,0.0,0,0.28073063492774963,0.0005213022232055664
3,r1_linear,0.0,1,0.2516867220401764,0.0016637444496154785
3,r1_linear,0.0,2,0.285488486289978,0.0008537769317626953
3,r1_linear,0.0,3,0.18209414184093475,0.0038236379623413086
3,r1_linear,15.0,0,0.27947336435317993,0.0005213022232055664
3,r1_linear,15.0,1,0.2663414180278778,0.0016637444496154785
3,r1_linear,15.0,2,0.28042590618133545,0.0008537769317626953
3,r1_linear,15.0,3,0.17375929653644562,0.0038236379623413086
3,r1_linear,30.0,0,0.28380340337753296,0.0005213022232055664
3,r1_linear,30.0,1,0.27473393082618713,0.0016637444496154785
3,r1_linear,30.0,2,0.2792774438858032,0.0008537769317626953
3,r1_linear,30.0,3,0.1621852070093155,0.0038236379623413086
3,r1_linear,45.0,0,0.29034551978111267,0.0005213022232055664
3,r1_linear,45.0,1,0.2758139967918396,0.0016637444496154785
3,r1_linear,45.0,2,0.2846037447452545,0.0008537769317626953
3,r1_linear,45.0,3,0.14923672378063202,0.0038236379623413086
3,r1_linear,60.0,0,0.3033685088157654,0.0005213022232055664
3,r1_linear,60.0,1,0.2608599364757538,0.0016637444496154785
3,r1_linear,60.0,2,0.29941657185554504,0.0008537769317626953
3,r1_linear,60.0,3,0.1363549530506134,0.0038236379623413086
3,r1_linear,75.0,0,0.3174627423286438,0.0005213022232055664
3,r1_linear,75.0,1,0.23682871460914612,0.0016637444496154785
3,r1_linear,75.0,2,0.31646376848220825,0.0008537769317626953
3,r1_linear,75.0,3,0.12924480438232422,0.0038236379623413086
3,r2_prototype_energy,-75.0,0,0.10225129127502441,0.032909095287323
3,r2_prototype_energy,-75.0,1,0.09562927484512329,0.026413440704345703
3,r2_prototype_energy,-75.0,2,0.31561604142189026,0.03216367959976196
3,r2_prototype_energy,-75.0,3,0.4865034222602844,0.03380739688873291
3,r2_prototype_energy,-60.0,0,0.13624122738838196,0.032909095287323
3,r2_prototype_energy,-60.0,1,0.15925359725952148,0.026413440704345703
3,r2_prototype_energy,-60.0,2,0.3601505756378174,0.03216367959976196
3,r2_prototype_energy,-60.0,3,0.3443545699119568,0.03380739688873291
3,r2_prototype_energy,-45.0,0,0.233791783452034,0.032909095287323
3,r2_prototype_energy,-45.0,1,0.2227977216243744,0.026413440704345703
3,r2_prototype_energy,-45.0,2,0.32825973629951477,0.03216367959976196
3,r2_prototype_energy,-45.0,3,0.21515078842639923,0.03380739688873291
3,r2_prototype_energy,-30.0,0,0.314766526222229,0.032909095287323
3,r2_prototype_energy,-30.0,1,0.2663992643356323,0.026413440704345703
3,r2_prototype_energy,-30.0,2,0.27045518159866333,0.03216367959976196
3,r2_prototype_energy,-30.0,3,0.14837905764579773,0.03380739688873291
3,r2_prototype_energy,-15.0,0,0.3731613755226135,0.032909095287323
3,r2_prototype_energy,-15.0,1,0.2606617212295532,0.026413440704345703
3,r2_prototype_energy,-15.0,2,0.1995328962802887,0.03216367959976196
3,r2_prototype_energy,-15.0,3,0.16664397716522217,0.03380739688873291
3,r2_prototype_energy,0.0,0,0.39116930961608887,0.032909095287323
3,r2_prototype_energy,0.0,1,0.26086553931236267,0.026413440704345703
3,r2_prototype_energy,0.0,2,0.14444541931152344,0.03216367959976196
3,r2_prototype_energy,0.0,3,0.20351973176002502,0.03380739688873291
3,r2_prototype_energy,15.0,0,0.36657071113586426,0.032909095287323
3,r2_prototype_energy,15.0,1,0.26289764046669006,0.026413440704345703
3,r2_prototype_energy,15.0,2,0.12160833179950714,0.03216367959976196
3,r2_prototype_energy,15.0,3,0.2489233911037445,0.03380739688873291
3,r2_prototype_energy,30.0,0,0.3248353898525238,0.032909095287323
3,r2_prototype_energy,30.0,1,0.22374391555786133,0.026413440704345703
3,r2_prototype_energy,30.0,2,0.11339427530765533,0.03216367959976196
3,r2_prototype_energy,30.0,3,0.3380264341831207,0.03380739688873291
3,r2_prototype_energy,45.0,0,0.2606554925441742,0.032909095287323
3,r2_prototype_energy,45.0,1,0.16293148696422577,0.026413440704345703
3,r2_prototype_energy,45.0,2,0.1283804476261139,0.03216367959976196
3,r2_prototype_energy,45.0,3,0.44803255796432495,0.03380739688873291
3,r2_prototype_energy,60.0,0,0.18865983188152313,0.032909095287323
3,r2_prototype_energy,60.0,1,0.11935777962207794,0.026413440704345703
3,r2_prototype_energy,60.0,2,0.19800743460655212,0.03216367959976196
3,r2_prototype_energy,60.0,3,0.4939749240875244,0.03380739688873291
3,r2_prototype_energy,75.0,0,0.14363840222358704,0.032909095287323
3,r2_prototype_energy,75.0,1,0.09201686084270477,0.026413440704345703
3,r2_prototype_energy,75.0,2,0.2877879738807678,0.03216367959976196
3,r2_prototype_energy,75.0,3,0.47655677795410156,0.03380739688873291
